player_id,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_name,nationality_id,nationality_name,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
247858.0,Yada Sengyong,GK,67.0,69.0,3005000.0,500.0,24.0,1993,172.0,65.0,Undetermined,188.0,Thailand,Right,3.0,1.0,1.0,Medium/Medium,Normal (170-185),#nothing,nothing,64.4,34.2,52.4,54.400000000000006,72.2,71.0,15.0,6.0,14.000000000000007,21.0,8.0,9.999999999999993,12.0,11.0,22.0,12.0,27.0,32.0,40.0,60.0,45.0,15.0,61.0,25.0,38.0,8.0,17.0,12.0,10.0,24.0,13.0,22.0,11.0,13.0,12.0,73.0,62.0,68.0,61.0,69.0,30.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,66.0
248194.0,강채림 Chae Rim Kang,RM,74.0,79.0,12440000.0,610.0,20.0,1998,163.0,57.0,Undetermined,167.0,Korea Republic,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,Leadership,69.0,59.0,72.0,74.0,60.0,60.0,67.0,67.0,40.0,79.0,35.0,74.0,40.0,47.0,75.0,73.0,70.0,68.0,68.0,78.0,80.0,50.0,54.0,69.0,58.0,52.0,55.0,64.0,76.0,77.0,48.0,52.0,60.0,68.0,52.0,5.0,8.0,5.0,7.0,7.000000000000002,0.0,65.0,65.0,65.0,72.0,71.0,71.0,71.0,72.0,73.0,73.0,73.0,73.0,74.0,74.0,74.0,73.0,68.0,69.0,69.0,69.0,68.0,66.0,61.0,61.0,61.0,66.0,15.0
248234.0,Phonphirun Philawan,CB,66.0,77.0,6920000.0,550.0,19.0,1999,169.0,60.0,Undetermined,188.0,Thailand,Right,3.0,2.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,62.0,23.0,40.0,37.0,67.0,59.0,27.0,18.0,66.0,62.0,24.000000000000004,21.0,26.0,28.0,29.0,50.0,60.0,63.0,48.0,63.0,74.0,37.0,65.0,55.0,60.0,16.0,60.0,66.0,23.0,31.0,37.0,40.0,67.0,69.0,68.0,6.0,5.999999999999998,7.0,10.0,11.0,0.0,41.0,41.0,41.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,41.0,44.0,44.0,44.0,41.0,57.0,58.0,58.0,58.0,57.0,60.0,65.0,65.0,65.0,60.0,14.0
248363.0,Shakira Duncan,"ST, RM",63.0,63.0,21414999.999999996,890.0,29.0,1989,165.0,60.0,Undetermined,82.0,Jamaica,Right,3.0,3.0,1.0,Medium/Medium,Lean (170-),#nothing,nothing,62.0,67.0,52.0,59.0,19.0,51.0,52.0,72.0,62.0,55.0,58.0,61.0,52.0,54.0,50.0,55.0,60.0,64.0,52.0,62.0,76.0,60.0,67.0,53.0,55.0,67.0,34.0,13.0,63.0,50.0,72.0,48.0,12.0,15.0,16.0,15.0,8.0,14.0,10.0,10.0,0.0,62.0,62.0,62.0,60.0,61.0,61.0,61.0,60.0,58.0,58.0,58.0,58.0,52.0,52.0,52.0,58.0,40.0,37.0,37.0,37.0,40.0,38.0,33.0,33.0,33.0,38.0,17.0
248364.0,Cheyna Matthews,"ST, LM, RM",70.0,73.0,9959999.999999998,540.0,24.0,1993,175.0,69.0,Undetermined,82.0,Jamaica,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-185),#nothing,nothing,65.0,70.0,55.0,71.0,20.0,56.0,45.0,73.0,72.0,68.0,63.0,74.0,55.0,57.0,34.0,72.0,66.0,64.0,54.0,68.0,74.0,67.0,61.0,65.0,61.0,69.0,29.0,17.0,66.0,58.0,70.0,50.0,14.0,12.0,11.0,6.0,9.0,6.0,5.0,6.0,0.0,69.0,69.0,69.0,66.0,69.0,69.0,69.0,66.0,66.0,66.0,66.0,64.0,58.0,58.0,58.0,64.0,45.0,41.0,41.0,41.0,45.0,41.0,35.0,35.0,35.0,41.0,13.0
248365.0,Kayla Jay McCoy,"ST, CAM",65.0,73.0,15219999.999999998,630.0,21.0,1996,168.0,60.0,Undetermined,82.0,Jamaica,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,69.0,65.0,58.0,61.0,19.0,54.0,45.0,69.0,69.0,62.0,56.0,59.0,55.0,59.0,58.0,60.0,68.0,70.0,65.0,59.0,71.0,62.0,64.0,63.0,58.0,61.0,29.0,12.0,63.0,62.0,75.0,55.0,15.0,12.0,16.0,14.0,12.0,8.0,13.0,15.0,0.0,64.0,64.0,64.0,61.0,63.0,63.0,63.0,61.0,62.0,62.0,62.0,61.0,56.0,56.0,56.0,61.0,42.0,40.0,40.0,40.0,42.0,40.0,34.0,34.0,34.0,40.0,18.0
248367.0,Havana Solaun,"CAM, CM, CDM",71.0,74.0,9959999.999999998,540.0,25.0,1993,176.0,69.0,Undetermined,82.0,Jamaica,Right,3.0,3.0,1.0,High/Medium,Normal (170-185),#nothing,nothing,75.0,68.0,68.0,67.0,44.0,65.0,63.0,71.0,59.0,72.0,45.0,66.0,60.0,46.0,71.0,67.0,74.0,76.0,70.0,64.0,71.0,59.0,68.0,70.0,69.0,72.0,49.0,44.0,70.0,73.0,76.0,50.0,35.0,49.0,45.0,7.0,7.0,8.0,9.0,9.0,0.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,70.0,70.0,70.0,69.0,67.0,67.0,67.0,69.0,59.0,58.0,58.0,58.0,59.0,57.0,53.0,53.0,53.0,57.0,14.0
248368.0,Tarania Clarke,RB,63.0,71.0,8340000.000000001,550.0,19.0,1999,165.0,60.0,Undetermined,82.0,Jamaica,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,66.0,37.0,51.0,52.0,60.0,63.0,68.0,43.0,55.0,60.0,22.0,50.0,28.0,32.0,30.0,47.0,68.0,64.0,64.0,65.0,74.0,31.0,60.0,68.0,62.0,28.000000000000004,59.0,62.0,52.0,46.0,35.0,42.0,57.0,63.0,62.0,6.0,5.0,7.0,12.0,8.0,0.0,50.0,50.0,50.0,54.0,51.0,51.0,51.0,54.0,51.0,51.0,51.0,55.0,51.0,51.0,51.0,55.0,62.0,56.0,56.0,56.0,62.0,62.0,60.0,60.0,60.0,62.0,14.0
248369.0,Siobhan Marie Wilson,LB,64.0,68.0,3940000.000000002,500.0,24.0,1994,163.0,58.0,Undetermined,82.0,Jamaica,Left,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,67.0,51.0,51.0,64.0,61.0,61.0,67.0,54.0,60.0,63.0,34.0,64.0,48.0,36.0,34.0,60.0,68.0,66.0,70.0,60.0,77.0,52.0,58.0,68.0,64.0,50.0,44.0,62.0,47.0,32.0,42.0,33.0,57.0,63.0,66.0,9.0,12.0,5.0,15.0,13.0,0.0,57.0,57.0,57.0,59.0,56.0,56.0,56.0,59.0,55.0,55.0,55.0,58.0,53.0,53.0,53.0,58.0,64.0,57.0,57.0,57.0,64.0,63.0,60.0,60.0,60.0,63.0,17.0
248370.0,Vyan Sampson,CB,63.0,73.0,2839999.999999998,520.0,21.0,1996,168.0,62.0,Undetermined,82.0,Jamaica,Right,3.0,2.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,60.0,24.0,44.0,38.0,62.0,63.0,42.0,18.0,65.0,63.0,15.000000000000004,15.0,27.0,32.0,32.0,60.0,59.0,60.0,61.0,56.0,72.0,44.0,71.0,68.0,60.0,17.0,60.0,61.0,18.0,30.0,38.0,41.0,57.0,64.0,67.0,12.0,7.0,6.0,14.0,13.0,0.0,40.0,40.0,40.0,40.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,42.0,45.0,45.0,45.0,42.0,58.0,57.0,57.0,57.0,58.0,60.0,62.0,62.0,62.0,60.0,16.0
248374.0,Kevena Reid,"CAM, ST",63.0,71.0,5840000.0,660.0,19.0,1998,170.0,61.0,Undetermined,82.0,Jamaica,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,63.0,61.0,62.0,59.0,32.0,55.0,48.0,64.0,59.0,70.0,52.0,57.0,57.0,54.0,68.0,61.0,62.0,64.0,58.0,57.0,76.0,57.0,55.0,50.0,62.0,58.0,42.0,18.0,60.0,62.0,64.0,61.0,28.0,37.0,32.0,6.0,14.0,6.0,9.0,12.0,0.0,61.0,61.0,61.0,60.0,61.0,61.0,61.0,60.0,62.0,62.0,62.0,60.0,59.0,59.0,59.0,60.0,46.0,48.0,48.0,48.0,46.0,45.0,43.0,43.0,43.0,45.0,15.0
248509.0,Agustina Maldora,GK,77.0,80.0,2840000.000000002,500.0,26.0,1992,167.0,65.0,Undetermined,55.0,Chile,Right,3.0,1.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,66.0,39.0,52.8,60.0,68.6,68.8,15.0,15.0,13.0,17.0,8.0,9.999999999999993,12.0,11.0,24.0,12.0,33.0,21.0,39.0,77.0,42.0,21.0,61.0,24.0,46.0,17.0,21.0,8.0,10.0,69.0,13.0,31.0,7.0,11.0,12.0,74.0,72.0,74.0,77.0,81.0,26.0,22.0,22.0,22.0,24.0,25.0,25.0,25.0,24.0,28.0,28.0,28.0,24.0,27.0,27.0,27.0,24.0,20.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,76.0
248510.0,Sofía Ojaldo,"RB, LB",73.0,74.0,2840000.000000002,500.0,26.0,1992,163.0,51.0,Undetermined,55.0,Chile,Right,3.0,3.0,1.0,Medium/Medium,Lean (170-),#nothing,nothing,76.0,28.0,52.0,61.0,72.0,67.0,73.0,22.0,69.0,67.0,18.0,51.0,22.0,34.0,35.0,69.0,75.0,77.0,70.0,71.0,78.0,34.0,69.0,72.0,70.0,31.0,55.0,75.0,44.0,28.0,36.0,31.0,73.0,71.0,73.0,11.0,14.0,12.0,15.0,13.0,0.0,51.0,51.0,51.0,56.0,52.0,52.0,52.0,56.0,52.0,52.0,52.0,58.0,54.0,54.0,54.0,58.0,71.0,65.0,65.0,65.0,71.0,72.0,70.0,70.0,70.0,72.0,20.0
248511.0,Isabella Contela,"CB, CDM, RB",74.0,74.0,2840000.000000002,500.0,30.0,1988,164.0,55.0,Undetermined,55.0,Chile,Right,3.0,2.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,54.0,22.0,45.0,42.0,74.0,73.0,42.0,12.0,71.0,68.0,18.0,15.0,26.0,35.0,33.0,70.0,52.0,55.0,58.0,72.0,75.0,41.0,78.0,70.0,75.0,25.0,72.0,76.0,18.0,25.0,38.0,32.0,75.0,73.0,75.0,10.0,7.0,6.0,8.0,10.0,0.0,43.0,43.0,43.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,42.0,44.0,50.0,50.0,50.0,44.0,65.0,67.0,67.0,67.0,65.0,68.0,73.0,73.0,73.0,68.0,16.0
248512.0,Emilia Morardes,CB,76.0,79.0,10460000.0,680.0,26.0,1992,164.0,59.0,Undetermined,55.0,Chile,Right,3.0,2.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,58.0,25.0,42.0,45.0,76.0,73.0,22.0,24.0,72.0,75.0,15.000000000000004,22.0,16.0,32.0,32.0,71.0,56.0,60.0,49.0,75.0,74.0,38.0,70.0,73.0,72.0,15.0,74.0,76.0,22.0,20.0,28.0,35.0,77.0,76.0,77.0,14.0,9.0,8.0,5.0,10.0,0.0,46.0,46.0,46.0,43.0,44.0,44.0,44.0,43.0,45.0,45.0,45.0,46.0,51.0,51.0,51.0,46.0,65.0,68.0,68.0,68.0,65.0,68.0,75.0,75.0,75.0,68.0,17.0
248513.0,Isidora Forandes,"LB, RB, LM",75.0,75.0,17400000.0,550.0,22.0,1996,159.0,58.0,Undetermined,55.0,Chile,Left,4.0,3.0,1.0,High/Medium,Normal (170-),#nothing,nothing,66.0,38.0,56.0,64.0,76.0,67.0,75.0,38.0,69.0,73.0,18.0,58.0,25.0,32.0,38.0,72.0,64.0,68.0,58.0,77.0,80.0,43.0,72.0,69.0,65.0,35.0,70.0,75.0,51.0,34.0,36.0,38.0,78.0,78.0,76.0,8.0,13.0,6.0,8.0,9.0,0.0,56.0,56.0,56.0,60.0,57.0,57.0,57.0,60.0,57.0,57.0,57.0,62.0,59.0,59.0,59.0,62.0,73.0,69.0,69.0,69.0,73.0,74.0,74.0,74.0,74.0,74.0,17.0
248514.0,Maite Valanzio,"CM, LM",74.0,74.0,3180000.0,670.0,26.0,1992,162.0,56.0,Undetermined,55.0,Chile,Left,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,64.0,71.0,75.0,68.0,61.0,64.0,68.0,70.0,63.0,77.0,60.0,65.0,79.0,80.0,74.0,74.0,67.0,62.0,60.0,77.0,78.0,76.0,70.0,65.0,66.0,75.0,55.0,74.0,74.0,76.0,52.0,65.0,50.0,65.0,58.0,11.0,5.0,7.0,7.0,15.0,0.0,71.0,71.0,71.0,71.0,72.0,72.0,72.0,71.0,73.0,73.0,73.0,71.0,73.0,73.0,73.0,71.0,67.0,69.0,69.0,69.0,67.0,66.0,64.0,64.0,64.0,66.0,17.0
248515.0,Emma Esponera,"CDM, CM, ST",77.0,77.0,5139999.999999998,520.0,26.0,1992,164.0,64.0,Undetermined,55.0,Chile,Left,3.0,3.0,1.0,High/Medium,Normal (170-),#nothing,nothing,63.0,51.0,70.0,56.0,74.0,71.0,53.0,43.0,50.0,78.0,52.0,41.0,58.0,60.0,76.0,74.0,61.0,64.0,55.0,79.0,77.0,68.0,70.0,66.0,71.0,42.0,76.0,77.0,55.0,75.0,78.0,43.0,74.0,78.0,76.0,10.0,13.0,12.0,10.0,11.0,0.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,59.0,64.0,64.0,64.0,63.0,70.0,70.0,70.0,63.0,70.0,76.0,76.0,76.0,70.0,71.0,73.0,73.0,73.0,71.0,19.0
248516.0,Florencia Casteda,"CM, CDM",72.0,73.0,8340000.000000001,550.0,26.0,1992,163.0,63.0,Undetermined,55.0,Chile,Right,3.0,3.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,64.0,66.0,62.0,70.0,66.0,70.0,38.0,69.0,44.0,73.0,28.0,70.0,30.0,41.0,74.0,72.0,62.0,65.0,63.0,71.0,78.0,68.0,63.0,75.0,72.0,73.0,62.0,72.0,60.0,70.0,43.0,42.0,71.0,71.0,46.0,14.0,13.0,8.0,12.0,14.0,0.0,65.0,65.0,65.0,66.0,68.0,68.0,68.0,66.0,70.0,70.0,70.0,66.0,71.0,71.0,71.0,66.0,64.0,70.0,70.0,70.0,64.0,63.0,65.0,65.0,65.0,63.0,19.0
248517.0,Josefa Torredes,"CM, RM, ST",74.0,75.0,12620000.0,610.0,26.0,1992,157.0,55.0,Undetermined,55.0,Chile,Right,3.0,3.0,1.0,Medium/Medium,Lean (170-),#nothing,nothing,71.0,74.0,69.0,72.0,62.0,60.0,64.0,74.0,58.0,77.0,55.0,73.0,44.0,41.0,75.0,75.0,70.0,71.0,60.0,72.0,76.0,80.0,59.0,64.0,60.0,77.0,54.0,68.0,74.0,70.0,58.0,52.0,48.0,76.0,52.0,13.0,7.0,15.0,7.0,11.0,0.0,72.0,72.0,72.0,72.0,74.0,74.0,74.0,72.0,73.0,73.0,73.0,72.0,73.0,73.0,73.0,72.0,67.0,68.0,68.0,68.0,67.0,66.0,63.0,63.0,63.0,66.0,17.0
248518.0,María Reyneda,"LM, RM, CAM",75.0,80.0,5320000.0,620.0,22.0,1996,155.0,52.0,Undetermined,55.0,Chile,Left,2.0,4.0,1.0,Medium/High,Normal (170-),#nothing,nothing,77.0,70.0,69.0,74.0,22.0,56.0,75.0,76.0,52.0,69.0,46.0,75.0,50.0,45.0,68.0,74.0,76.0,78.0,62.0,76.0,82.0,70.0,60.0,76.0,55.0,64.0,32.0,12.0,76.0,73.0,52.0,65.0,15.0,24.000000000000004,22.0,10.0,13.0,6.0,7.0,10.0,0.0,70.0,70.0,70.0,74.0,74.0,74.0,74.0,74.0,73.0,73.0,73.0,74.0,67.0,67.0,67.0,74.0,53.0,47.0,47.0,47.0,53.0,49.0,36.0,36.0,36.0,49.0,17.0
248519.0,Antonella Fiorida,"ST, CF",71.0,71.0,4040000.0,700.0,30.0,1988,172.0,66.0,Undetermined,55.0,Chile,Right,3.0,4.0,1.0,Medium/Medium,Normal (170-185),#nothing,nothing,73.0,72.0,44.0,73.0,17.0,64.0,42.0,74.0,68.0,52.0,66.0,75.0,57.0,50.0,21.0,74.0,74.0,72.0,63.0,64.0,69.0,72.0,75.0,74.0,75.0,69.0,22.0,12.0,70.0,43.0,64.0,75.0,10.0,13.0,11.0,6.0,8.0,9.0,9.0,8.0,0.0,70.0,70.0,70.0,66.0,68.0,68.0,68.0,66.0,62.0,62.0,62.0,63.0,52.0,52.0,52.0,63.0,43.0,36.0,36.0,36.0,43.0,40.0,35.0,35.0,35.0,40.0,14.0
248520.0,Trinidad Valderia,GK,71.0,74.0,3005000.0,500.0,22.0,1996,167.0,64.0,Undetermined,55.0,Chile,Left,2.0,1.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,64.4,34.2,52.4,54.400000000000006,72.2,71.0,15.0,10.0,13.0,15.0,7.0,5.999999999999993,10.0,11.0,19.0,10.999999999999993,20.0,32.0,38.0,68.0,63.0,21.0,68.0,38.0,40.0,8.0,16.0,4.0,8.0,48.0,17.0,22.0,10.0,14.0,12.0,70.0,68.0,67.0,71.0,72.0,27.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,19.0,22.0,22.0,22.0,21.0,23.0,23.0,23.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,70.0
248521.0,Martina Figuereza,"CB, RB",73.0,75.0,3400000.000000002,530.0,26.0,1992,157.0,54.0,Undetermined,55.0,Chile,Right,3.0,2.0,1.0,Medium/Medium,Lean (170-),#nothing,nothing,59.0,22.0,52.0,41.0,75.0,67.0,68.0,15.0,70.0,68.0,18.0,18.0,22.0,32.0,43.0,67.0,56.0,61.0,50.0,64.0,76.0,31.0,69.0,63.0,65.0,25.0,76.0,75.0,22.0,25.0,42.0,34.0,76.0,75.0,73.0,6.0,5.999999999999998,12.0,10.0,13.0,0.0,42.0,42.0,42.0,44.0,41.0,41.0,41.0,44.0,43.0,43.0,43.0,47.0,50.0,50.0,50.0,47.0,67.0,66.0,66.0,66.0,67.0,69.0,72.0,72.0,72.0,69.0,15.0
248522.0,Valentina Miraldia,"LB, CB",72.0,78.0,3300000.000000002,500.0,22.0,1996,165.0,60.0,Undetermined,55.0,Chile,Left,3.0,3.0,1.0,High/Medium,Normal (170-),#nothing,nothing,73.0,36.0,57.0,69.0,71.0,70.0,69.0,24.0,65.0,68.0,30.0,65.0,34.0,38.0,42.0,73.0,72.0,73.0,70.0,70.0,72.0,53.0,71.0,69.0,72.0,45.0,68.0,73.0,38.0,48.0,52.0,32.0,69.0,73.0,75.0,10.0,5.0,13.0,14.0,13.0,0.0,54.0,54.0,54.0,60.0,57.0,57.0,57.0,60.0,58.0,58.0,58.0,61.0,60.0,60.0,60.0,61.0,71.0,67.0,67.0,67.0,71.0,71.0,71.0,71.0,71.0,71.0,17.0
248523.0,Julieta Olverias,"ST, LM",73.0,73.0,3380000.000000002,620.0,30.0,1988,166.0,60.0,Undetermined,55.0,Chile,Left,3.0,3.0,1.0,Medium/High,Normal (170-),#nothing,nothing,71.0,74.0,47.0,69.0,23.0,63.0,33.0,75.0,69.0,58.0,70.0,68.0,58.0,60.0,41.0,72.0,75.0,67.0,52.0,73.0,82.0,74.0,65.0,58.0,73.0,73.0,42.0,16.0,75.0,42.0,75.0,73.0,12.0,24.000000000000004,22.0,8.0,7.0,12.0,10.0,12.0,0.0,72.0,72.0,72.0,65.0,69.0,69.0,69.0,65.0,64.0,64.0,64.0,62.0,56.0,56.0,56.0,62.0,44.0,42.0,42.0,42.0,44.0,42.0,40.0,40.0,40.0,42.0,16.0
248524.0,Ana Saldaza,"RM, RW, ST",75.0,78.0,7420000.0,730.0,22.0,1996,158.0,57.0,Undetermined,55.0,Chile,Right,3.0,4.0,1.0,High/High,Normal (170-),#nothing,nothing,72.0,74.0,71.0,72.0,22.0,64.0,76.0,78.0,71.0,75.0,58.0,72.0,44.0,46.0,72.0,75.0,75.0,70.0,58.0,75.0,77.0,74.0,71.0,74.0,72.0,70.0,28.0,14.0,71.0,71.0,72.0,72.0,12.0,20.0,22.0,5.0,9.0,10.0,8.0,8.0,0.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,74.0,68.0,68.0,68.0,74.0,53.0,49.0,49.0,49.0,53.0,49.0,39.0,39.0,39.0,49.0,15.0
248525.0,Andrea Gadena,"CM, CAM",70.0,78.0,16075000.0,600.0,22.0,1996,163.0,59.0,Undetermined,55.0,Chile,Right,3.0,3.0,1.0,Medium/Medium,Lean (170-),#nothing,nothing,58.0,63.0,63.0,69.0,58.0,67.0,52.0,65.0,50.0,72.0,35.0,69.0,23.999999999999996,45.0,73.0,72.0,55.0,60.0,53.0,74.0,74.0,70.0,70.0,77.0,63.0,63.0,62.0,66.0,58.0,65.0,47.0,39.0,52.0,62.0,58.0,8.0,13.0,5.0,5.0,14.0,0.0,64.0,64.0,64.0,65.0,66.0,66.0,66.0,65.0,67.0,67.0,67.0,66.0,69.0,69.0,69.0,66.0,64.0,67.0,67.0,67.0,64.0,63.0,61.0,61.0,61.0,63.0,17.0
248526.0,Isabel Gadiardo,"ST, CAM",71.0,73.0,4039999.999999998,700.0,22.0,1996,165.0,62.0,Undetermined,55.0,Chile,Right,3.0,4.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,74.0,72.0,47.0,71.0,19.0,64.0,52.0,72.0,73.0,43.0,68.0,70.0,63.0,58.0,40.0,73.0,75.0,74.0,76.0,62.0,71.0,72.0,76.0,70.0,75.0,71.0,25.0,13.0,74.0,48.0,77.0,73.0,12.0,14.0,12.0,9.0,13.0,10.0,13.0,8.0,0.0,70.0,70.0,70.0,66.0,67.0,67.0,67.0,66.0,62.0,62.0,62.0,63.0,53.0,53.0,53.0,63.0,43.0,37.0,37.0,37.0,43.0,41.0,35.0,35.0,35.0,41.0,16.0
248527.0,Gloria Salderia,ST,69.0,76.0,3100000.0,610.0,22.0,1996,158.0,52.0,Undetermined,55.0,Chile,Left,3.0,4.0,1.0,Medium/Medium,Normal (170-),#nothing,nothing,75.0,72.0,46.0,71.0,18.000000000000007,48.0,28.0,73.0,57.0,55.0,69.0,70.0,45.0,52.0,36.0,71.0,77.0,74.0,70.0,69.0,90.0,72.0,52.0,81.0,42.0,68.0,22.0,12.0,76.0,52.0,75.0,70.0,16.0,12.0,13.0,9.0,13.0,12.0,8.0,7.000000000000002,0.0,68.0,68.0,68.0,65.0,69.0,69.0,69.0,65.0,65.0,65.0,65.0,63.0,56.0,56.0,56.0,63.0,43.0,38.0,38.0,38.0,43.0,41.0,31.0,31.0,31.0,41.0,16.0
248528.0,Carmen Esdenia,"ST, CM",72.0,72.0,2280000.0,570.0,30.0,1988,168.0,65.0,Undetermined,55.0,Chile,Right,3.0,3.0,1.0,Medium/High,Lean (170-),#nothing,nothing,62.0,74.0,62.0,69.0,20.0,50.0,58.0,75.0,75.0,72.0,65.0,69.0,58.0,45.0,64.0,72.0,65.0,60.0,62.0,64.0,72.0,76.0,75.0,52.0,58.0,71.0,22.0,10.0,75.0,52.0,70.0,72.0,12.0,18.0,12.0,7.0,14.0,12.0,12.0,10.0,0.0,71.0,71.0,71.0,68.0,69.0,69.0,69.0,68.0,67.0,67.0,67.0,66.0,61.0,61.0,61.0,66.0,44.0,42.0,42.0,42.0,44.0,41.0,35.0,35.0,35.0,41.0,17.0
248529.0,Soledad Romereza,"ST, LM, LW",72.0,76.0,2720000.0,600.0,22.0,1996,153.0,52.0,Undetermined,55.0,Chile,Right,3.0,4.0,1.0,High/Medium,Lean (170-),#nothing,nothing,73.0,69.0,67.0,73.0,18.000000000000007,46.0,72.0,71.0,70.0,73.0,67.0,74.0,57.0,62.0,58.0,70.0,73.0,73.0,72.0,75.0,80.0,70.0,68.0,58.0,50.0,63.0,16.0,11.0,76.0,60.0,74.0,65.0,12.0,14.0,12.0,14.0,8.0,11.0,7.0,6.0,0.0,71.0,71.0,71.0,72.0,71.0,71.0,71.0,72.0,70.0,70.0,70.0,71.0,62.0,62.0,62.0,71.0,48.0,42.0,42.0,42.0,48.0,44.0,34.0,34.0,34.0,44.0,16.0
248530.0,Angelica Donosia,"RB, RM",69.0,76.0,3500000.0,500.0,22.0,1996,157.0,52.0,Undetermined,55.0,Chile,Right,3.0,3.0,1.0,High/Medium,Normal (170-),#nothing,Avoids Using Weaker Foot,71.0,47.0,55.0,61.0,67.0,61.0,68.0,42.0,65.0,67.0,65.0,55.0,32.0,43.0,49.0,70.0,70.0,72.0,55.0,61.0,78.0,60.0,72.0,76.0,55.0,40.0,52.0,68.0,45.0,32.0,48.0,34.0,62.0,69.0,71.0,6.0,5.999999999999998,6.0,10.0,8.0,0.0,57.0,57.0,57.0,58.0,56.0,56.0,56.0,58.0,55.0,55.0,55.0,60.0,57.0,57.0,57.0,60.0,68.0,63.0,63.0,63.0,68.0,68.0,65.0,65.0,65.0,68.0,13.0
248532.0,Patricia Acevaldo,"RB, LB",70.0,77.0,10460000.0,680.0,22.0,1996,162.0,63.0,Undetermined,55.0,Chile,Right,4.0,3.0,1.0,High/Medium,Stocky (170-),#nothing,nothing,69.0,38.0,57.0,58.0,68.0,59.0,72.0,45.0,66.0,70.0,21.0,47.0,32.0,35.0,42.0,70.0,68.0,69.0,67.0,66.0,79.0,38.0,59.0,65.0,60.0,24.0,50.0,70.0,46.0,42.0,42.0,35.0,67.0,68.0,70.0,6.0,10.0,10.0,15.0,12.0,0.0,54.0,54.0,54.0,58.0,55.0,55.0,55.0,58.0,55.0,55.0,55.0,59.0,57.0,57.0,57.0,59.0,68.0,64.0,64.0,64.0,68.0,69.0,66.0,66.0,66.0,69.0,17.0
248635.0,Anniah Davenia,GK,68.0,70.0,10100000.0,650.0,26.0,1992,173.0,58.0,Undetermined,140.0,South Africa,Right,3.0,1.0,1.0,Medium/Medium,Normal (170-185),#nothing,nothing,68.6,35.0,52.8,55.4,74.6,69.4,13.0,9.0,13.0,28.0,7.0,11.0,13.0,15.0,25.0,12.0,43.0,54.0,60.0,66.0,68.0,20.0,71.0,38.0,61.0,6.0,21.0,9.0,6.999999999999993,58.0,11.0,35.0,10.0,15.0,14.0,65.0,67.0,69.0,65.0,70.0,49.0,22.0,22.0,22.0,25.0,25.0,25.0,25.0,25.0,28.0,28.0,28.0,27.0,28.0,28.0,28.0,27.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,24.0,24.0,67.0
